name,essround,edition,proddate,idno,cntry,dweight,pspwght,pweight,anweight,nwspol,netusoft,netustm,ppltrst,pplfair,pplhlp,polintr,psppsgva,actrolga,psppipla,cptppola,trstlgl,trstplc,trstplt,trstep,trstun,trstprt,trstprl,vote,prtvtbat,prtvtcbe,prtvtfch,prtvtdcz,prtvede1,prtvede2,prtvtfee,prtvtdes,prtvtdfi,prtvtcfr,prtvtbgb,prtvtehu,prtvtbie,prtvtcil,prtvtbis,prtvtbit,prtvblt1,prtvblt2,prtvblt3,prtvtfnl,prtvtbno,prtvtdpl,prtvtcpt,prtvtdru,prtvtbse,prtvtesi,contplt,wrkprty,wrkorg,badge,sgnptit,pbldmn,bctprd,pstplonl,clsprty,prtclcat,prtclcbe,prtclfch,prtcldcz,prtclede,prtclfee,prtclees,prtcldfi,prtclefr,prtclbgb,prtclfhu,prtcldie,prtcldil,prtclbis,prtclcit,prtclblt,prtclenl,prtclbno,prtclgpl,prtclept,prtcldru,prtclbse,prtclesi,prtdgcl,lrscale,stflife,stfeco,stfgov,stfdem,stfedu,stfhlth,gincdif,mnrgtjb,freehms,hmsfmlsh,hmsacld,euftf,imsmetn,imdfetn,impcntr,imbgeco,imueclt,imwbcnt,happy,sclmeet,inprdsc,sclact,crmvct,aesfdrk,health,hlthhmp,atchctr,atcherp,rlgblg,rlgdnm,rlgdnbat,rlgdnbe,rlgdnach,rlgdnade,rlgdnafi,rlgdngb,rlgdnhu,rlgdnie,rlgdnis,rlgdnlt,rlgdnnl,rlgdnno,rlgdnapl,rlgdnase,rlgblge,rlgdnme,rlgdebat,rlgdebe,rlgdeach,rlgdeade,rlgdeafi,rlgdegb,rlgdehu,rlgdeie,rlgdeis,rlgdelt,rlgdenl,rlgdeno,rlgdeapl,rlgdease,rlgdgr,rlgatnd,pray,dscrgrp,dscrrce,dscrntn,dscrrlg,dscrlng,dscretn,dscrage,dscrgnd,dscrsex,dscrdsb,dscroth,dscrdk,dscrref,dscrnap,dscrna,ctzcntr,ctzshipc,brncntr,cntbrthc,livecnta,lnghom1,lnghom2,blgetmg,facntr,fbrncntb,mocntr,mbrncntb,gvrfgap,rfgfrpc,rfgbfml,eneffap,rdcenr,cflsenr,elgcoal,elgngas,elghydr,elgnuc,elgsun,elgwind,elgbio,wrpwrct,wrenexp,wrdpimp,wrdpfos,wrntdis,wrinspw,wrtcfl,wrtratc,clmchng,clmthgt1,clmthgt2,ccnthum,ccrdprs,wrclmch,ccgdbd,lkredcc,lklmten,gvsrdcc,ownrdcc,inctxff,sbsrnen,banhhap,dfincac,smdfslv,uemplwk,slvpens,slvuemp,gvslvol,gvslvue,gvcldcr,sbstrec,sbprvpv,sbeqsoc,sbbsntx,sblazy,sblwcoa,imsclbn,uentrjb,lbenent,bennent,admub,ubpay,ubedu,ubunp,ub50pay,ub50edu,ub50unp,ub20pay,ub20edu,ub20unp,ubsppay,ubspedu,ubspunp,bnlwinc,eduunmp,wrkprbf,basinc,eusclbf,eudcnbf,lkuemp,lknemny,vteurmmb,vteumbgb,vteubcmb,hhmmb,gndr,gndr2,gndr3,gndr4,gndr5,gndr6,gndr7,gndr8,gndr9,gndr10,gndr11,gndr12,yrbrn,agea,yrbrn2,yrbrn3,yrbrn4,yrbrn5,yrbrn6,yrbrn7,yrbrn8,yrbrn9,yrbrn10,yrbrn11,yrbrn12,rshipa2,rshipa3,rshipa4,rshipa5,rshipa6,rshipa7,rshipa8,rshipa9,rshipa10,rshipa11,rshipa12,icpart1,rshpsts,rshpsfi,rshpsgb,lvgptnea,dvrcdeva,icpart2,iccohbt,marsts,marstfi,marstgb,maritalb,chldhm,chldhhe,domicil,eisced,edulvlb,edlveat,edlvebe,edlvdch,edlvdcz,edubde1,eduade2,eduade3,edlvdee,edlvges,edlvdfi,edlvdfr,edubgb1,eduagb2,edagegb,edlvdhu,edlvdie,edubil1,eduail2,edlvdis,edlvdit,edlvdlt,edlvenl,edlvdno,edlvepl,edupl2,edlvdpt,edlvdru,edlvdse,edlvesi,eduyrs,pdwrk,edctn,uempla,uempli,dsbld,rtrd,cmsrv,hswrk,dngoth,dngref,dngdk,dngna,icomdng,mainact,mnactic,icpdwrk,crpdwk,pdjobev,pdjobyr,emplrel,emplno,wrkctra,estsz,jbspv,njbspv,wkdcorga,iorgact,wkhct,icwhct,wkhtot,nacer2,tporgwk,isco08,wrkac6m,uemp3m,uemp12m,uemp5yr,mbtru,hincsrca,hinctnta,hincfel,icpart3,eiscedp,edulvlpb,edlvpeat,edlvpebe,edlvpdch,edlvpdcz,edupbde1,edupade2,edupade3,edlvpdee,edlvpfes,edlvpdfi,edlvpdfr,edupbgb1,edupagb2,edagepgb,edlvpdhu,edlvpdie,edupail2,edupbil1,edlvpdis,edlvpdit,edlvpdlt,edlvpenl,edlvpdno,edlvpepl,eduppl2,edlvpdpt,edlvpdru,edlvpdse,edlvpesi,pdwrkp,edctnp,uemplap,uemplip,dsbldp,rtrdp,cmsrvp,hswrkp,dngothp,dngnapp,dngrefp,dngdkp,dngnap,icomdnp,mnactp,icppdwk,crpdwkp,isco08p,emprelp,wkhtotp,eiscedf,edulvlfb,edlvfeat,edlvfebe,edlvfdch,edlvfdcz,edufbde1,edufade2,edufade3,edlvfdee,edlvffes,edlvfdfi,edlvfdfr,edufbgb1,edufagb2,edagefgb,edlvfdhu,edlvfdie,edufbil1,edufail2,edlvfdis,edlvfdit,edlvfdlt,edlvfenl,edlvfdno,edlvfepl,edlvfdpt,edlvfdru,edlvfdse,edlvfesi,emprf14,occf14b,eiscedm,edulvlmb,edlvmeat,edlvmebe,edlvmdch,edlvmdcz,edumbde1,edumade2,edumade3,edlvmdee,edlvmfes,edlvmdfi,edlvmdfr,edumbgb1,edumagb2,edagemgb,edlvmdhu,edlvmdie,edumbil1,edumail2,edlvmdis,edlvmdit,edlvmdlt,edlvmenl,edlvmdno,edlvmepl,edlvmdpt,edlvmdru,edlvmdse,edlvmesi,emprm14,occm14b,atncrse,anctry1,anctry2,region,regunit,intewde,ipcrtiv,imprich,ipeqopt,ipshabt,impsafe,impdiff,ipfrule,ipudrst,ipmodst,ipgdtim,impfree,iphlppl,ipsuces,ipstrgv,ipadvnt,ipbhprp,iprspot,iplylfr,impenv,imptrad,impfun,inwdds,inwmms,inwyys,inwshh,inwsmm,inwdde,inwmme,inwyye,inwehh,inwemm,inwtm
ESS8e02_3,8,2.3,23.11.2023,580,CH,1,1.0000005,0.46493992,0.46494013,10,5,30,88,6,5,4,8,8,8,8,88,8,88,4,88,2,88,3,,,66,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,66,,,,,,,,,,,,,,,,,,,,,6,88,9,8,7,7,88,7,2,8,2,3,3,88,2,2,2,6,8,88,9,6,4,1,2,2,2,3,6,6,1,1,,,110,,,,,,,,,,,,6,66,,,6666,,,,,,,,,,,,5,5,88,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,PT,2,PT,7777,POR,GSW,8,2,PT,2,PT,2,4,2,88,3,88,3,3,1,4,1,1,88,2,3,8,8,2,2,2,8,2,6,3,88,88,3,1,88,88,88,5,8,3,3,4,2,88,6,3,10,10,8,8,3,3,8,3,3,3,4,8,8,4,6,6,6,6,6,6,6,6,6,3,3,8,3,8,8,3,,,88,2,,,65,1,1,6,6,6,6,6,6,6,6,,,,7777,999,6666,6666,6666,6666,6666,6666,6666,6666,,,,66,66,66,66,66,66,66,66,,,,2,66,,,2,2,2,6,1,,,1,2,1,3,1,113,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0,0,0,0,0,0,0,0,0,0,0,2,66,1,1,6,6,6666,1,66666,2,8,2,66666,0,0,42,1,46,41,4,9000,1,1,2,1,8,77,77,3,2,66,6666,,,6666,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,6,66,6,6,66666,6,666,1,113,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,1,113,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,3,66,2,13060,555555,CH04,2,,3,5,2,8,4,3,8,3,2,2,2,3,8,8,4,8,8,2,2,3,3,15,12,2016,18,2,15,12,2016,19,1,45
ESS8e02_3,8,2.3,23.11.2023,582,CH,1,1.1601164,0.46493992,0.5393844,10,5,360,5,8,8,2,4,2,3,3,10,10,7,5,8,6,10,3,,,66,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,1,2,2,1,2,,,66,,,,,,,,,,,,,,,,,,,,,6,5,9,8,10,10,88,10,5,5,1,5,1,5,2,2,2,8,10,10,9,5,3,3,2,1,1,3,7,0,2,66,,,6666,,,,,,,,,,,,2,66,,,6666,,,,,,,,,,,,0,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,PT,2,PT,2014,POR,ENG,2,2,PT,2,PT,1,8,1,0,1,0,88,88,1,5,1,1,1,1,1,1,1,4,4,4,4,1,6,3,4,10,5,0,7,8,8,5,8,1,3,1,5,5,7,6,10,6,10,5,8,1,3,8,8,3,1,2,8,1,1,1,1,6,6,6,6,6,6,6,6,6,8,2,8,1,,,1,1,,,65,2,2,1,6,6,6,6,6,6,6,,,,1989,27,1990,6666,6666,6666,6666,6666,6666,6666,,,,1,66,66,66,66,66,66,66,,,,1,3,,,6,2,1,1,6,,,6,2,2,3,88,8888,,,8888,,,,,,,,,,,,,,,,,,,,,,,,,,,15,1,0,0,0,0,0,0,0,0,0,0,0,2,66,1,1,6,6,6666,1,66666,1,1,2,66666,7,0,28,1,28,56,4,5131,2,2,6,6,1,1,77,1,1,3,322,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,2,66,1,6,7413,1,42,88,8888,,,8888,,,,,,,,,,,,,,,,,,,,,,,,,,4,66,5,422,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,13060,555555,CH01,2,,3,4,2,6,1,1,2,1,1,1,1,1,6,1,3,1,1,1,3,6,1,26,9,2016,17,36,26,9,2016,18,24,44
ESS8e02_3,8,2.3,23.11.2023,583,CH,1,1.1860121,0.46493992,0.5514244,15,5,600,5,7,3,3,3,2,3,3,5,6,5,1,6,4,5,2,,,66,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,1,2,1,2,2,,,66,,,,,,,,,,,,,,,,,,,,,6,7,6,6,6,7,8,8,3,4,2,4,3,0,2,2,2,3,5,4,7,5,3,3,1,2,2,3,7,3,2,66,,,6666,,,,,,,,,,,,2,66,,,6666,,,,,,,,,,,,8,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,66,1,66,6666,FRE,ENG,2,1,66,2,FR,4,3,3,7,4,6,3,2,1,5,1,1,2,2,2,3,2,3,3,2,3,1,6,4,3,6,3,4,4,5,5,6,2,2,3,3,3,11,3,6,8,8,8,4,2,2,3,2,3,3,3,8,3,2,6,6,6,4,4,4,6,6,6,6,6,6,2,3,3,3,,,3,3,,,2,2,1,2,6,6,6,6,6,6,6,,,,1965,51,1980,6666,6666,6666,6666,6666,6666,6666,,,,1,66,66,66,66,66,66,66,,,,1,1,,,1,1,1,2,66,,,1,2,1,4,3,322,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0,0,0,0,0,0,0,0,0,0,0,2,66,1,1,6,6,6666,1,66666,1,5,1,200,7,4,40,1,45,64,4,1213,2,2,6,6,3,1,8,3,1,2,229,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,2,66,2,2,66666,6,666,5,520,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,5,421,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,11100,11050,CH01,2,,2,5,2,3,3,3,3,3,3,3,2,3,3,3,3,2,4,2,4,4,3,27,9,2016,11,55,27,9,2016,13,42,77
ESS8e02_3,8,2.3,23.11.2023,585,CH,1,0.89009076,0.46493992,0.41383874,60,1,6666,5,8,5,3,2,1,3,1,2,3,0,0,0,0,0,2,,,66,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,2,2,1,2,2,,,66,,,,,,,,,,,,,,,,,,,,,6,3,5,5,3,3,8,7,1,2,2,3,4,5,2,2,2,4,7,4,8,6,3,2,2,2,2,3,6,2,1,2,,,290,,,,,,,,,,,,6,66,,,6666,,,,,,,,,,,,8,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,66,1,66,6666,GSW,000,2,1,66,1,66,3,1,2,8,6,2,5,3,1,4,4,4,4,1,2,3,2,2,2,2,2,1,6,4,4,6,2,7,5,4,5,1,2,2,2,2,2,3,4,3,7,5,5,3,2,3,4,2,2,4,3,2,2,3,6,6,6,6,6,6,3,2,2,6,6,6,2,3,3,3,,,1,1,,,2,1,1,6,6,6,6,6,6,6,6,,,,1942,74,6666,6666,6666,6666,6666,6666,6666,6666,,,,66,66,66,66,66,66,66,66,,,,2,66,,,1,2,2,6,5,,,5,2,1,4,3,322,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,0,0,0,0,1,0,0,0,0,0,0,2,66,6,2,2,1,2007,1,66666,1,1,1,4,5,3,45,1,55,16,4,4323,2,2,6,6,3,4,8,2,2,66,6666,,,6666,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,6,66,6,6,66666,6,666,3,322,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,2,213,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,3,66,2,11100,555555,CH03,2,,2,4,3,2,2,4,3,2,2,2,1,2,5,2,6,3,2,2,2,2,2,16,11,2016,10,5,16,11,2016,11,25,69
ESS8e02_3,8,2.3,23.11.2023,589,CH,1,1.1476266,0.46493992,0.53357744,40,5,480,7,8,6,2,3,3,4,4,8,9,6,5,6,5,8,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,1,,,1,,,,,,,,,,,,,,,,,,,,,2,9,8,7,6,8,9,8,4,3,2,5,3,4,2,3,3,6,7,7,9,5,4,3,2,2,2,3,8,5,1,2,,,280,,,,,,,,,,,,6,66,,,6666,,,,,,,,,,,,8,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,66,1,66,6666,GSW,000,2,1,66,2,DE,4,3,3,8,3,8,77,77,77,77,77,77,77,2,2,2,2,2,2,2,2,1,6,4,4,7,3,2,4,6,7,0,3,2,2,3,3,2,7,9,9,8,7,2,4,3,3,3,3,4,3,4,4,1,2,3,2,6,6,6,6,6,6,6,6,6,1,3,2,1,,,2,2,,,2,1,2,6,6,6,6,6,6,6,6,,,,1984,32,6666,6666,6666,6666,6666,6666,6666,6666,,,,66,66,66,66,66,66,66,66,,,,2,66,,,1,2,2,6,6,,,6,2,2,4,7,720,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,16,1,0,0,0,0,0,0,0,0,0,0,0,2,66,1,1,6,6,6666,1,66666,1,5,1,5,10,8,42,1,58,64,4,1000,1,2,6,6,3,1,8,1,2,66,6666,,,6666,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,6,66,6,6,66666,6,666,4,312,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,4,312,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,11100,555555,CH04,2,,3,3,2,2,2,3,4,2,5,3,2,1,1,2,3,3,2,1,3,2,3,29,11,2016,10,18,29,11,2016,11,20,58
ESS8e02_3,8,2.3,23.11.2023,593,CH,1,1.1732439,0.46493992,0.54548794,60,5,30,8,8,7,1,5,3,3,3,8,6,4,4,5,4,6,1,,,5,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,1,1,,,2,,,,,,,,,,,,,,,,,,,,,2,3,8,8,7,8,7,8,2,4,1,5,1,7,2,2,2,9,5,7,8,7,3,3,2,2,2,2,6,8,2,66,,,6666,,,,,,,,,,,,2,66,,,6666,,,,,,,,,,,,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,66,1,66,6666,GSW,000,2,1,66,1,66,3,4,4,10,3,5,5,4,2,5,1,1,1,1,2,3,2,2,2,2,2,1,6,4,4,6,3,3,7,2,2,6,1,1,1,4,2,1,7,6,5,5,8,4,2,2,4,4,4,2,5,8,8,4,6,6,6,6,6,6,6,6,6,1,1,3,1,2,2,2,,,2,1,,,2,1,1,6,6,6,6,6,6,6,6,,,,1967,49,6666,6666,6666,6666,6666,6666,6666,6666,,,,66,66,66,66,66,66,66,66,,,,2,66,,,1,2,2,6,6,,,6,2,1,2,5,520,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0,0,0,0,0,0,0,0,0,0,0,2,66,1,1,6,6,6666,1,66666,1,4,1,3,10,1,43,1,46,42,4,3110,2,2,6,6,1,1,5,1,2,66,6666,,,6666,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,6,66,6,6,66666,6,666,3,322,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,3,322,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,3,66,2,11100,555555,CH03,2,,3,6,1,6,2,2,6,1,1,1,1,2,6,1,5,6,6,1,1,5,1,7,9,2016,13,22,7,9,2016,14,19,53
ESS8e02_3,8,2.3,23.11.2023,597,CH,1,1.1732439,0.46493992,0.54548794,600,5,50,6,3,8,1,1,3,1,4,3,6,2,2,1,2,1,2,,,66,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,66,,,,,,,,,,,,,,,,,,,,,6,5,7,7,3,3,4,9,4,4,2,5,2,4,2,2,2,8,4,8,9,6,4,2,2,1,2,3,9,8,2,66,,,6666,,,,,,,,,,,,2,66,,,6666,,,,,,,,,,,,3,5,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,66,1,66,6666,GSW,000,1,1,66,1,66,4,1,4,8,5,8,5,3,2,5,4,4,3,5,3,4,4,5,2,5,3,2,6,4,1,2,2,1,1,9,10,1,5,5,2,4,2,7,9,3,7,5,3,2,2,1,3,4,2,4,4,2,4,1,4,3,4,6,6,6,6,6,6,6,6,6,4,2,2,3,,,2,2,,,2,2,1,2,6,6,6,6,6,6,6,,,,1969,47,1998,6666,6666,6666,6666,6666,6666,6666,,,,2,66,66,66,66,66,66,66,,,,2,66,,,1,2,2,6,6,,,6,1,6,1,3,322,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0,0,0,0,0,0,0,0,0,0,0,2,66,1,1,6,6,6666,1,66666,1,5,2,66666,9,0,42,1,35,84,1,2165,2,2,6,6,1,1,4,2,2,66,6666,,,6666,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,6,66,6,6,66666,6,666,7,710,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,3,322,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,11100,11102,CH04,2,,1,4,4,4,6,2,4,5,4,2,2,3,4,5,4,5,5,2,3,2,4,6,9,2016,17,39,6,9,2016,18,53,69
ESS8e02_3,8,2.3,23.11.2023,600,CH,1,1.1404665,0.46493992,0.5302484,30,5,60,5,8,2,2,4,1,4,1,8,5,5,5,5,5,5,2,,,66,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,1,,,1,,,,,,,,,,,,,,,,,,,,,2,5,10,5,7,8,8,9,2,4,2,4,3,4,2,3,1,7,7,5,8,3,2,2,2,2,1,3,9,9,1,1,,,110,,,,,,,,,,,,6,66,,,6666,,,,,,,,,,,,5,4,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,66,2,PH,1992,ENG,GER,1,2,PH,2,PH,3,3,2,9,3,5,4,3,3,5,1,2,2,1,4,3,3,3,2,2,3,1,6,4,4,3,2,0,5,5,2,4,2,2,8,8,4,1,7,8,8,8,10,8,8,8,8,2,8,3,4,8,8,2,6,6,6,4,4,3,6,6,6,6,6,6,2,8,3,8,,,3,2,,,88,2,2,2,6,6,6,6,6,6,6,,,,1969,48,2010,6666,6666,6666,6666,6666,6666,6666,,,,2,66,66,66,66,66,66,66,,,,2,66,,,2,2,2,6,3,,,3,1,6,3,3,322,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,14,1,0,0,0,0,0,0,0,0,0,0,0,2,66,1,1,6,6,6666,1,66666,1,3,2,66666,6,0,24,1,28,56,4,5120,2,2,6,6,3,1,2,3,2,66,6666,,,6666,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,6,66,6,6,66666,6,666,7,800,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,88,8888,,,8888,,,,,,,,,,,,,,,,,,,,,,,,,,4,66,2,11100,62040,CH04,2,,2,5,1,3,3,2,4,2,2,2,2,2,3,3,5,3,4,8,2,2,5,23,1,2017,13,55,23,1,2017,15,7,69
ESS8e02_3,8,2.3,23.11.2023,603,CH,1,0.9721009,0.46493992,0.45196852,60,5,480,6,8,8,1,5,5,5,5,8,6,8,5,4,5,8,2,,,66,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,1,1,1,1,1,,,5,,,,,,,,,,,,,,,,,,,,,2,3,8,8,9,10,9,9,2,5,1,5,2,5,2,2,2,7,7,8,10,6,4,3,2,3,2,3,8,7,2,66,,,6666,,,,,,,,,,,,1,1,,,110,,,,,,,,,,,,0,7,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,66,1,66,6666,GSW,ENG,2,1,66,1,66,2,4,2,6,4,8,5,3,1,4,1,1,2,1,2,2,3,1,1,1,1,1,6,4,3,7,3,0,8,6,4,7,1,2,1,4,3,2,8,4,6,8,6,4,2,2,4,5,3,2,5,3,5,2,6,6,6,3,3,2,6,6,6,6,6,6,2,2,4,4,,,2,2,,,2,2,2,2,6,6,6,6,6,6,6,,,,1991,25,1959,6666,6666,6666,6666,6666,6666,6666,,,,3,66,66,66,66,66,66,66,,,,2,66,,,2,2,2,6,6,,,6,2,2,3,6,620,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,18,1,0,0,0,0,0,0,0,0,0,0,0,2,66,1,1,6,6,6666,1,66666,1,3,2,66666,8,2,38,1,41,84,4,3343,1,2,6,6,3,1,1,2,2,66,6666,,,6666,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,6,66,6,6,66666,6,666,2,213,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,3,322,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,1,11100,11101,CH05,2,,2,4,2,4,4,2,4,1,4,2,1,2,2,3,2,2,3,1,2,3,2,24,12,2016,8,46,24,12,2016,9,55,54
ESS8e02_3,8,2.3,23.11.2023,604,CH,1,1.1404665,0.46493992,0.5302484,60,4,60,7,8,8,3,5,2,4,2,9,9,7,8,8,7,7,3,,,66,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,66,,,,,,,,,,,,,,,,,,,,,6,5,9,6,7,9,8,6,3,5,2,4,2,10,1,1,1,7,8,5,10,3,5,3,2,2,2,3,9,9,1,1,,,110,,,,,,,,,,,,6,66,,,6666,,,,,,,,,,,,9,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,DE,2,DE,2008,GER,000,2,2,DE,2,DE,2,4,3,88,3,88,4,4,1,4,1,1,2,1,2,2,2,3,2,2,1,1,6,3,4,8,3,2,3,1,3,3,2,2,2,4,3,2,7,5,6,8,8,4,2,2,4,4,4,7,3,8,4,3,6,6,6,6,6,6,7,7,7,6,6,6,2,3,3,1,,,77,2,,,65,2,2,1,6,6,6,6,6,6,6,,,,1981,35,1975,6666,6666,6666,6666,6666,6666,6666,,,,1,66,66,66,66,66,66,66,,,,1,1,,,2,2,1,2,66,,,1,2,2,4,6,610,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,13,1,0,0,0,0,0,0,0,0,0,0,0,2,66,1,1,6,6,6666,1,66666,1,1,2,66666,8,2,40,1,40,42,4,3313,2,2,6,6,3,1,8,1,1,7,710,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,2,66,1,6,1000,1,42,3,322,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,3,322,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,3,66,2,11070,555555,CH04,2,,1,5,2,5,2,5,7,7,2,2,2,7,5,7,7,5,7,2,2,2,7,13,10,2016,19,3,13,10,2016,20,18,68
ESS8e02_3,8,2.3,23.11.2023,606,CH,1,0.959826,0.46493992,0.44626144,60,5,60,7,7,8,2,4,3,2,3,10,10,6,6,6,6,8,2,,,66,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,66,,,,,,,,,,,,,,,,,,,,,6,5,9,9,8,8,8,9,2,4,2,4,3,4,2,2,2,5,3,4,9,5,4,3,2,2,2,2,10,5,1,2,,,280,,,,,,,,,,,,6,66,,,6666,,,,,,,,,,,,7,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,66,1,66,6666,GSW,FRE,2,1,66,1,66,4,3,4,9,5,4,5,3,2,5,2,2,4,1,1,3,3,2,1,2,2,2,6,4,3,5,1,4,1,3,1,1,3,1,2,4,3,3,8,6,8,6,6,3,2,2,3,2,2,3,2,3,3,1,2,2,2,6,6,6,6,6,6,6,6,6,2,2,2,1,,,2,2,,,2,2,2,1,6,6,6,6,6,6,6,,,,1961,55,1961,6666,6666,6666,6666,6666,6666,6666,,,,1,66,66,66,66,66,66,66,,,,1,3,,,6,1,1,1,4,,,4,2,1,5,3,322,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0,0,0,0,0,0,1,0,0,0,0,1,8,8,1,6,6,6666,1,66666,1,4,2,66666,7,1,21,1,25,65,4,2300,2,1,2,2,3,3,7,1,1,2,229,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,2,66,1,6,6130,2,48,2,229,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,3,322,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,3,66,2,11100,11102,CH02,2,,1,5,5,4,4,2,5,2,5,2,2,2,4,2,5,5,4,2,2,3,2,23,9,2016,9,25,23,9,2016,10,39,68
